;Unnamed: 0;Unnamed: 0.1;datum;url;sentiment;discussielengte;views;auteur;GPS breedtegraad;GPS lengtegraad;bericht tekst;likes count;datum utc;hashtags
265;265;2799;2018-02-28 09:31;https://instagram.com/p/Bfu9ZQ4hysf/;0;0.0;24.0;klein_hofmeijer;;;Ga je in deze hectische markt juist wel of niet verhuizen? Wat is het slimste om te doen? • Lees het in onze blog. Link in bio! •         ;24.0;2018-02-28 08:31:00;['thuisinamersfoort', 'makelaar', 'makelaardij', 'verhuizen', 'verbouwen', 'keuzesmaken', 'realestate', 'amersfoort', 'keistad']
266;266;2800;2018-03-03 18:28;https://instagram.com/p/Bf3pPROB53E/;+;2.0;22.0;erwin.verheij;51.816666;4.766667;Na jaren zonder natuurijs kon afgelopen dagen de baan open!        !   @ijsvereningingdeVriendschap;22.0;2018-03-03 17:28:02;['wathebbenwegenoten', 'iceskating', 'natuurijs', 'punch', 'schaatsenopnatuurijs', 'winter2018', 'ijsclubdevriendschap', 'genoten', 'sliedrecht', 'itgietoan', 'prachtig']
267;267;2802;2018-02-18 01:47;https://instagram.com/p/BfUYcZDh-F5/;0;1.0;61.0;spido_hitech;;; @tech_insider              follow @wearecyberian @hemant.spido.23 _               ;61.0;2018-02-18 00:47:52;['repost', 'zuck', 'zuckerberg', 'mark', 'ceo', 'facebook', 'founder', 'youngceo', 'quotestoliveby', 'motivationalquotes', 'inspirationalquotes', 'lifequotes', 'life', 'race', 'fast', 'break', 'bullet', 'hitechpharma', 'digitalart', 'marketing', 'spido_hitech', 'wordpressblog', 'spido_thoughts', 'spido_hemant', 'vlogs']
268;268;2803;2017-07-06 22:23;https://instagram.com/p/BWN-gX3lf3W/;0;0.0;7.0;utrechtverhaalt;;;Het , voorheen  Spoorwegmuseum (), is sinds  gevestigd in het in  gebouwde  aan de  in de stad . ;7.0;2017-07-06 20:23:14;['Spoorwegmuseum', 'Nederlands', 'NSM', '1954', '1874', 'Maliebaanstation', 'Oosterspoorweg', 'Utrecht', 'provincieutrecht']
269;269;2804;2017-05-29 18:01;https://instagram.com/p/BUrqT3VgXaQ/;0;0.0;68.0;quirijnvd;;;             ;68.0;2017-05-29 16:01:11;['efteling', 'baron1898', 'baron', 'divecoaster', 'achtbaan', 'coaster', 'mijn', 'rijksmijn', 'goldmine', 'viewonwonder', 'fotografie', 'pretpark', 'attractiepark', 'themepark']
270;270;2805;2017-07-29 18:09;https://instagram.com/p/BXIvundjPJo/;0;2.0;45.0;phiephoto;51.688351000000004;5.304399;• Dieze •                    ;45.0;2017-07-29 16:09:17;['binnendieze', 'DenBosch', 'dieze', 'water', 'lake', 'architecture', 'architecturelovers', 'architectureporn', 'oldarchitecture', 'oldarchitecturephotography', 'ig_denbosch', 'shertogenbosch', 'travel', 'travelgram', 'citytrip', 'dutch', 'dutch_connextion', 'holland_photolovers', 'ig_discover_holland']
271;271;2806;2017-07-15 08:18;https://instagram.com/p/BWjo_qFAFES/;0;0.0;4.0;dutchroadmen;;;Drving thru Leeuwarden Today! The capital city of Friesland!                        ;4.0;2017-07-15 06:18:33;['daily', 'driving', 'leeuwarden', 'friesland', 'capital', 'polo', 'volkswagen', 'road', 'new', 'filming', 'for', 'max', 'hd', 'follow', 'me', 'on', 'youtube', 'roadman', 'number', 'one', 'in', 'driving', 'free', 'f4f']
272;272;2807;2018-02-04 14:56;https://instagram.com/p/BexvizxA_rN/;+;2.0;32.0;mr.beatbox91;51.916698;4.5;Again?          ;32.0;2018-02-04 13:56:18;['Rotterdam', 'Sun', 'sunday', 'onlytocoffeeshop', 'bigcity', 'buildings', 'skyscrappers', 'babylon', 'polishboy']
273;273;2808;2017-10-26 10:54;https://instagram.com/p/BatItnsHQXL/;0;2.0;16.0;testefreizeitparks;;;Gestern waren wir im Attractie- & Vakantiepark Slagharen. Hier die ersten Fotos          ;16.0;2017-10-26 08:54:27;['testefreizeitparks', 'slagharen', 'attractiepark', 'attractieparkslagharen', 'freizeitpark', 'achterbahn', 'aquamexicana', 'aqua', 'mexicana', 'wasserpark']
274;274;2809;2017-10-24 08:36;https://instagram.com/p/BanvS4ugPUa/;0;0.0;10.0;hemco1971;52.205276;6.898033;   ;10.0;2017-10-24 06:36:09;['sportclub', 'enschede', 'mijnclub', '40jaarjubileum']
275;275;2810;2017-03-01 20:38;https://instagram.com/p/BRG4enfh56_/;0;0.0;13.0;picturethatcross;;;   ;13.0;2017-03-01 19:38:54;['seahorse', 'lightfestival', 'lights', 'burgerszoo']
276;276;2811;2017-12-22 07:35;https://instagram.com/p/Bc_qLRJD5z_/;0;0.0;27.0;boerenkampsmode;51.466389;5.79691;Ready for CHRISTMAS.........??!! Wij hebben nog heel veel moois binnen gekregen!!             ;27.0;2017-12-22 06:35:58;['readyforchristmas', 'newcollection', 'musthaves', 'fashionlovers', 'fashionistas', 'fashionpost', 'fashionlook', 'instafashion', 'newcollection', 'boerenkamps', 'boerenkampsmode', 'kruisstraat', 'deurne']
277;277;2812;2017-11-19 08:23;https://instagram.com/p/BbqxW8wBdR8/;0;3.0;44.0;lijfstijlcentrumfranken;52.029869;5.65011;"Heb je een sportkaart via Sportknooppunt Kenniscampus Ede? Kom dan sporten bij LIJFSTIJL Centrum Franken.  Voor meer info;  www.lijfstijlcentrum-franken.nl                            ";44.0;2017-11-19 07:23:17;['studenten', 'sportknooppuntede', 'kenniscampusede', 'ede', 'sportservice', 'sporten', 'sportschool', 'sportkaart', 'roca12ede', 'groenhorstcollege', 'college', 'scholengemeenschap', 'lijfstijlcentrumfranken', 'lijfstijl', 'leefstijl', 'personaltrainer', 'coach', 'voedingsdeskundige', 'virtuagym', 'foodapp', 'onlinecoaching', 'online', 'gezondeten', 'gezondheid', 'health', 'jongeren', 'begeleidingopmaat']
278;278;2813;2018-01-04 21:00;https://instagram.com/p/Bdikho6BKc_/;0;12.0;325.0;drunknmunkyfootwear;51.916698;4.5;Let me tie these first. Photo from our shooting in Rotterdam, NL. Model: @indigoochild;325.0;2018-01-04 20:00:01;[]
279;279;2814;2017-01-03 12:31;https://instagram.com/p/BOzPXqmABsn/;0;4.0;36.0;cupcake_claudi;;;Spending some days in Amsterdam,  good start for a new year!               ;36.0;2017-01-03 11:31:20;['amsterdamcity', 'amsterdamlightfestival', 'rainbow', 'bridges', 'grachten', 'memories', 'memoriesaresouvenirstoo', 'qualitytime', 'coupletime', 'citytrip', 'travel', 'travelthroughtheworld', 'reisefieber', 'amsterdambynight']
280;280;2815;2018-02-11 09:19;https://instagram.com/p/BfDKjndnKBD/;+;0.0;33.0;farm_schip_jij;40.900002;-6.96667;Ontmoet twee van de producenten. Émilia & Marije. Totaal verschillende achtergronden maar één unieke verbintenis : de olijf. Samen zijn ze goed voor slechts 4000 liter extra vergine olijfolie per jaar, en een groot gedeelte staan zij af voor deze bijzondere manier van transport. Mooie biologische olijfolie van topkwaliteit, gemaakt met liefde..       ;33.0;2018-02-11 08:19:26;['olijfoliesommelier', 'evoosommelier', 'binnenstebuiten', 'farmschipscheveningen', 'scheveningen', 'haagseschatten', 'denhaagtogo']
281;281;2816;2017-05-16 19:33;https://instagram.com/p/BUKWkbYghng/;0;1.0;35.0;herbergenmiddelburg;51.498459000000004;3.611562;zo kom j ier .                         ;35.0;2017-05-16 17:33:45;['forsale', 'poster', 'herbergen', 'letterpress', 'woodtype', 'craftmanship', 'ambacht', 'grafischewerkplaats', 'posterproject', 'herbergenmiddelburg', 'middelburg', 'wijzijndestad', 'type', 'typespire', 'typography', 'typematters', 'dialect', 'zeeuws', 'zeeland', 'paint', 'watercolor', 'paper', 'handmade', 'handgemaakt', 'samenwerken']
282;282;2818;2017-09-07 20:08;https://instagram.com/p/BYv9MczBpt9/;+;2.0;20.0;bertine_raster;;;Deze week intro dagen  vandaag onder andere       ;20.0;2017-09-07 18:08:44;['Arkelstein', 'touwtrekken', 'raster', 'jongerenwerk', 'deventer', 'teamwork']
283;283;2819;2018-02-09 13:45;https://instagram.com/p/Be-fZ4bFWpK/;+;28.0;696.0;bgmeryldz;52.47326999999999;4.818702;Happy weekend with the most classic Netherlands photo‍ En klasik Hollanda fotoğrafı ile mutlu haftasonları herkese . . .                               ;696.0;2018-02-09 12:45:24;['zaanseschans', 'windmill', 'windmills', 'zaanseschanswindmill', 'amsterdam', 'iloveamsterdam', 'amsterdamgram', 'igamsterdam', 'nikon', 'nikonphotography', 'instafollow', 'follow4follow', 'beautifuldestinations', 'worldplace', 'living_europe', 'ig_europe', 'beautifuldestination', 'worldplaces', 'igtravel', 'amsterdamdairies', 'iamsterdam', 'amsterdamcity', 'igersamsterdam', 'yirtik_harita', 'cokgezenlerkulubu', 'geziblog', 'mutlulukyakalanir', 'gezirehberi', 'kesfet', 'mutluyumçünkü']
284;284;2820;2017-12-07 09:05;https://instagram.com/p/BcZMfHFDWCp/;0;0.0;25.0;eventimnl;;;Ook vandaag gaat er weer een vakje in onze kalender open! Aanstaande zondag brengt het Ballet van de Staatsopera van Tatarstan het wereldberoemde Zwanenmeer in het RAI Theater in Amsterdam. Boek nu je tickets met 50% voordeel en maak kans op een jaar om nooit te vergeten via feest.eventim.nl          ;25.0;2017-12-07 08:05:24;['eventimnl', 'ballet', 'zwanenmeer', 'amsterdam', 'adventskalender', 'feest', 'actie', 'korting', 'aanbieding', 'tickets']
285;285;2821;2018-03-12 17:00;https://instagram.com/p/BgOqVRzDrYH/;0;0.0;12.0;happyhair_service;;;Dupp Nieuw in Nederland  DUPP FIX SPRAY 400ml Hairspray met stevige fixatie. Product op 30 cm afstand gedoseerd aanbrengen. Gemakkelijk uit te borstelen zonder residu. Hold 4 Volume 3 Shine 3  Verkrijgbaar bij..... www.happyhairservice.nl  Kappers kunnen inschrijven met KVK  GEEN VERKOOP AAN PARTICULIEREN  LIKE OOK ONZE FACEBOOK PAGINA  Maandag t/m Donderdag voor 12.00 bestelt dan heeft u het (mits op voorraad) de andere dag in huis              ;12.0;2018-03-12 16:00:08;['dupp', 'nieuw', 'styling', 'happyhairservice', 'rotterdam', 'kappersproducten', 'groothandel', 'kapper', 'hairstyliststagram', 'hairproducts', 'hairdresser', 'barber', 'fixspray']
286;286;2822;2017-11-05 17:36;https://instagram.com/p/BbHtigZAMKR/;+;4.0;66.0;yvonnegeelen;51.916698;4.5;ROTTERDAM    ;66.0;2017-11-05 16:36:30;['lovethiscity', 'home', 'rotterdam']
287;287;2823;2017-08-05 20:20;https://instagram.com/p/BXbASV0h4ZB/;0;0.0;2.0;dthta57;51.916698;4.5;Prijzen-regen in De Kuip ;2.0;2017-08-05 18:20:19;[]
288;288;2824;2018-08-19 15:40;https://instagram.com/p/BmqZjhuHbyj/;+;0.0;20.0;schoonderwoert_fotografie;;;Sssst, baby is sleeping  have a nice sunday! . . . . .                     ;20.0;2018-08-19 13:40:38;['fotograaf', 'fotograafbreda', 'breda', 'love', 'beautiful', 'girl', 'boy', 'family', 'instagood', 'photooftheday', 'happy', 'cute', 'picoftheday', 'photography', 'baby', 'lifestyle', 'smile', 'newborn', 'newbornshoot', 'newbornfotografie', 'photographer']
289;289;2828;2017-12-16 09:48;https://instagram.com/p/BcwcmZogGx2/;0;2.0;25.0;juutt86;;;Alles staat klaar voor de verhuizing!       ;25.0;2017-12-16 08:48:44;['nieuwhuis', 'verhuizen', 'movingday', 'byebye', 'doetinchem', 'kennenelkaar1jaar', 'liefde']
290;290;2829;2017-08-13 02:10;https://instagram.com/p/BXtp7nfnMld/;0;1.0;64.0;gli_insoliti_viaggi;51.916698;4.5;                             ;64.0;2017-08-13 00:10:32;['lastplak', 'fiets', 'streetart', 'onthewall', 'streetlook', 'streetstyle', 'colors', 'walking', 'wanderlust', 'streetshot', 'streetphotography', 'streetandsky', 'arte', 'rottergram', 'weekendsinrotterdam', 'instaart', 'instarotterdam', 'holland', 'olanda', 'visitrotterdam', 'visitholland', 'instatravel', 'instatrip', 'rotterdamcity', 'rotterdamgallery', 'rotterdam', 'rotterdammural', 'gestalten', 'lookingood', 'artandgreen']
291;291;2830;2017-10-12 18:55;https://instagram.com/p/BaJ8qcBAGyo/;0;7.0;106.0;anneliesb1982;53.0;6.55;       ;106.0;2017-10-12 16:55:44;['assen', 'waterreflection', 'fallcolors', 'fall', 'igers_assen', 'igersassen', 'igers_drenthe', 'igers_drentheoverijssel']
292;292;2831;2017-09-26 12:12;https://instagram.com/p/BZgByFTnpCZ/;0;4.0;444.0;restaurantvinkeles;52.369282;4.88398;Red mullet / puffed skin and scale / green olive / sea vegetables                       : @denniskuipers_chef;444.0;2017-09-26 10:12:22;['simplicity', 'new', 'dish', 'menu', 'vinkeles', 'restaurant', 'amsterdam', 'city', 'food', 'motivation', 'ambition', 'michelin', 'team', 'effort', 'mullet', 'crispy', 'skin', 'sea', 'vegetables', 'saturday', 'wafish', 'zeeland']
293;293;2832;2017-01-29 11:30;https://instagram.com/p/BP2FEknACNa/;0;16.0;208.0;diergaardeblijdorp;;;In Blijdorp hebben vorige week heel wat dieren sporen achtergelaten in de sneeuw. Als er weer een laagje sneeuw valt, zul je vast ook sporen tegenkomen in Blijdorp. Om ze te herkennen moet je vantevoren wel een beetje oefenen natuurlijk. Weet jij van welk dier deze sneeuwsporen zijn?        ;208.0;2017-01-29 10:30:28;['blijdorp', 'diergaardeblijdorp', 'rotterdam', 'rotterdamzoo', 'sneeuw', 'snow', 'winter', 'sporen']
294;294;2833;2017-04-27 19:30;https://instagram.com/p/BTZbGj6Adib/;0;1.0;80.0;inavissch;51.450001;3.85;                  ;80.0;2017-04-27 17:30:34;['nisse', 'zeeland', 'lovezeeland', 'landscape', 'nature_brilliance', 'landscapephotography', 'nature', 'holland', 'dutch_connextion', 'wonderful_holland', 'lente', 'ig_nature', 'trees', 'nature_brilliance', 'nature_perfection', 'bestoftheday', 'trees', 'iphonese', 'beautifulplace']
295;295;2834;2017-06-08 15:13;https://instagram.com/p/BVFHGapl7as/;0;0.0;22.0;perfectskinmiddelburg;;;Which is your favorite?        ;22.0;2017-06-08 13:13:46;['nails', 'captionnl', 'springcollection', 'resortcollection', 'perfectskin', 'middelburg', 'zeeland']
296;296;2835;2018-04-08 19:25;https://instagram.com/p/BhUVmNvgpZ8/;0;0.0;31.0;selectyourdiet;50.849998;5.6833300000000015;Is het smartsize me dieet iets voor jou? - website link in de bio - . . .                  ;31.0;2018-04-08 17:25:47;['dieet', 'smartsize', 'smartsize', 'portiegrootte', 'porties', 'mindereten', 'dietist', 'dieetboek', 'bmi', 'overgewicht', 'selectyourdiet', 'afvallen', 'eten', 'vumc', 'cholesterol', 'diabetes', 'gezond', 'gezondeten']
297;297;2836;2018-01-20 17:31;https://instagram.com/p/BeLZYHzA49P/;0;0.0;4.0;hatizwo;;;       ;4.0;2018-01-20 16:31:28;['zwolle', 'melkmarkt', 'zaterdag', 'markt', 'weekleymarket', 'canon', 'sigma85mm', '20januari2018']
298;298;2837;2017-11-23 21:37;https://instagram.com/p/Bb2fYWlg-8K/;0;0.0;31.0;van_der_does_carspotting;51.700001;5.316669999999999;BMW 340i                   #;31.0;2017-11-23 20:37:05;['bmw', 'bmwmotorsports', 'bmw340i', 'bmwgram', 'bmwsociety', '340i', 'sportscar', 'luxurycars', 'instadaily', 'instagram', 'supercar', 'familygoals', 'carspotting', 'vanderdoesdewilleboissingel', 'vanderdoes', 'denbosch', 'oeteldonk', 'noordbrabant']
299;299;2838;2018-03-04 15:00;https://instagram.com/p/Bf52SOKlUEg/;+;0.0;89.0;slagharenparkfans;52.621803;6.564336999999999;Nu op ons YouTube kanaal!! Wij namen een kijkje bij de bouw van de nieuwe parking en entreegebouw. Link in de bio! Kijken jullie gezellig mee   ;89.0;2018-03-04 14:00:31;['Slagharen', 'bouwupdate']
300;300;2840;2018-01-22 11:31;https://instagram.com/p/BeP5yk8n9W9/;0;0.0;43.0;score_hengelo;52.264365999999995;6.794971;How it all started • •                       ;43.0;2018-01-22 10:31:39;['denim', 'mining', 'jeans', 'mensfashion', 'streetwear', 'streetstyle', 'instafashion', 'menwithclass', 'igers', 'newcollection', 'menswear', 'style', 'fashionista', 'stylish', 'ootd', 'picoftheday', 'outfit', 'menwithstyle', 'instadaily', 'fashionblogger', 'pictureoftheday', 'hengelo', 'score_hengelo']
301;301;2841;2018-02-25 19:03;https://instagram.com/p/BfoQjZVhn-t/;+;2.0;91.0;thegreaserandthedoll;51.371052;6.168241;We had an absolute blast at Aloha Fest 2, last night! We want to thank Aloha Sluts @arnyzona and Caro for putting together a great Surf event and inviting us to join the fun! Thanks to the amazing guys at @Grenswerk, who helped us out so much. And of course thank you to all you lovely guys ’n gals who came to see us and made our day! We had a great time, enjoyed cool music in a wonderful venue and met a lot of awesome new people! Thanks again, guys!                              ;91.0;2018-02-25 18:03:44;['alohafest', 'alohafest2', 'grenswerk', 'grenswerkvenlo', 'venlo', 'alohasluts', 'surf', 'surfmusic', 'surfguitar', 'tiki', 'tikiasfuck', 'tikimug', 'tikimugs', 'vinyl', 'pomade', 'greaser', 'doll', 'TGATD', 'thegreaserandthedoll', 'lifestyle', 'lifestyleblog', 'lifestyleblogger', 'lifestylebloggers', 'blog', 'blogger', 'bloggers', 'rocknroll', 'rockandroll', 'rockabilly', 'rockabella']
302;302;2842;2017-11-12 20:36;https://instagram.com/p/BbaDqmiBfri/;+;5.0;127.0;parisiemma;52.968513;5.606378;Home sweet home  I love being at home to regain my energy. I love Amsterdam as well, but sometimes it is just too much for me. I never really expected that I would go home every weekend, but being in the city for more than two weeks wears me out. . . . . ;127.0;2017-11-12 19:36:10;['home', 'countrysidelife', 'countryside', 'friesland', 'quietinthewild', 'ootd', 'beret', 'plaid', 'zilch', 'vintageootd', 'ootdsocialclub', 'blackandwhite', 'selfportrait', 'melitta']
303;303;2843;2017-10-31 16:43;https://instagram.com/p/Ba6vizMgoBQ/;0;0.0;38.0;annemax_zeeburg;;;Max, kijk wat ik voor je hebt besteld? Anne         ;38.0;2017-10-31 15:43:53;['annemaxzeeburg', 'cappuccino', 'latteart', 'sap', 'juice', 'barista', 'koffie', 'amsterdam']
304;304;2844;2018-01-18 10:42;https://instagram.com/p/BeFg9Qrl5dh/;0;1.0;29.0;icmpevents;51.549999;5.11667;Day n.1 for Poison and Flames ended up with a stroll downtown, meeting the rest of the crew. Tilburg is so lovely! We are ready for our workshop at @fontyshogescholen  • • • •                ;29.0;2018-01-18 09:42:15;['icmplondon', 'netherlands', 'tilburg', 'tilburgtrip', 'poisonandflames', 'tilburg2018', 'exchange', 'musicexchange', 'musicworkshop', 'musicschool', 'musicevents', 'highereducation', 'musiceducation', 'londonmusicians', 'originalmusic', 'rainbow']
305;305;2845;2017-04-27 14:02;https://instagram.com/p/BTY1krng_JD/;+;1.0;63.0;arplo;52.108101;5.015;Gezellig op de vrijmarkt met de burgemeester van Utrecht       ;63.0;2017-04-27 12:02:38;['utrecht', 'vleuten', 'demeern', 'burgemeester', 'vrijmarkt', 'koningsdag']
306;306;2846;2018-02-07 01:02;https://instagram.com/p/Be3-TpglNzS/;0;5.0;35.0;guille.odara;51.916698;4.5;Tengo sueño... deja vu.. . . .                           ;35.0;2018-02-07 00:02:47;['dejavu', 'rotterdam', 'netherlands', 'tuhermana', 'tengosueño', 'bye', '555', 'malemodel', 'vlog', 'vlogger', 'vloggerseries', 'vlogging', 'maleart', 'malegod', 'modelmayhem', 'modellife', 'modelinstitute', 'tuvieja', 'metele', 'biblioteca', 'simposio', 'holanda', 'odara', 'vamolopibe', 'newlife', 'newdeep', 'dalequeva']
307;307;2847;2017-09-19 13:59;https://instagram.com/p/BZOMghDFf0H/;+;0.0;42.0;urbanacademynmgn;51.80595;5.79817;Het nieuwe seizoen is begonnen! Doe jij ook mee? Op zondag 1 oktober 2017 is de open dag van Urban Academy NMGN. 3 exclusieve dans workshops. Leden zijn gratis, niet leden voor €5,-. BE THERE!!! Like & deel dit bericht en misschien win jij dan een  I AM HIP HOP T-shirt !      ;42.0;2017-09-19 11:59:46;['DANCE', 'NIJMEGEN', 'WORKSHOP', 'OPENDAG', 'DELINDENBERG', 'IAMHIPHOP']
308;308;2848;2018-03-17 11:33;https://instagram.com/p/Bga88Ofg5gG/;+;1.0;52.0;living_terneuzen_nlgs;51.333302;3.83333;It's snowing again...                  ;52.0;2018-03-17 10:33:37;['saturday', 'terneuzen', 'zeeland', 'variablewheather', 'cold', 'photography', 'photooftheday', 'instagood', 'winter', 'march', 'europe', 'photo', 'picoftheday', 'igernetherland', 'igers', 'netherlands', 'holland']
309;309;2849;2018-08-14 11:13;https://instagram.com/p/BmdC9niF7GZ/;0;0.0;16.0;maaikefoto2211;;;@efteling kun jullie van deze figuren tuinbeelden maken? ;16.0;2018-08-14 09:13:05;['efteling']
310;310;2851;2017-11-22 19:07;https://instagram.com/p/BbzpbnNnDq7/;0;3.0;45.0;kelsmeenails;;;                           ;45.0;2017-11-22 18:07:11;['acrylic', 'nails', 'acryl', 'nagels', 'gellak', 'nailsonfleek', 'nailjunkie', 'gelpolish', 'nailporn', 'success', 'overlay', 'nailideas', 'nails2inspire', 'nailsonpoint', 'nailsedit', 'instanails', 'naildesign', 'nailstagram', 'girls', 'nailswag', 'nailart', 'nagelsalonzoetermeer', 'nagelstylistezoetermeer', 'naillover', 'nagelszoetermeer', 'zoetermeer', 'kelsmeenails', 'kelsmee']
311;311;2852;2017-08-09 11:38;https://instagram.com/p/BXkXspYgeZF/;0;0.0;41.0;glamoureindhoven;51.450001;5.46667;BLUSH // BRUNETTE                       ;41.0;2017-08-09 09:38:03;['balayage', 'ombre', 'olaplexnederland', 'balayageartists', 'longhair', 'olaplex', 'kleuren', 'föhnen', 'kapper', 'hairstyles', 'eindhoven', 'glamournl', 'labiosthetique', 'brunettebalayage', 'hairfashion', 'brunetebalayage', 'haircut', 'hairstyle', 'modernsalon', 'summerhair', 'fudgehair']
