zoekopdracht;datum;url;sentiment;type;discussielengte;views;auteur;volgers;invloed;GPS breedtegraad;GPS lengtegraad;bericht tekst;type bron;titel
(src:instagram) extra:ispost;2018-03-03 15:04;https://instagram.com/p/Bf3R5ogHolK/;+;post;;12;easyactive.biddinghuizen;0;0;52.456139;5.693665;WIE HOUDT HET VOL? In onze groepslessen pikken we wel eens gesprekjes op en wat blijkt? Een flink aantal easyActive leden is al weken in de ban van het tv programma “ Wie is de Mol?” Dus speciaal voor hen:  OPDRACHT Probeer bij het trainen alle oefeningen zo goed mogelijk uit te voeren. Schroom niet om elkaar te helpen maar let ook op dat je de oefeningen zelf zo goed mogelijk uitvoert. Focus op je einddoel!  BONDJES Denk jij dat je het einddoel niet gaat halen? Probeer dan een “bondje” te sluiten met iemand uit je groep. Hebben jullie hetzelfde doel voor ogen? Heb je gewoon een goede klik met iemand? Of denk je dat je de ervaring van hem of haar goed kunt gebruiken om je doel te bereiken?  EXECUTIE Ga jij de komende pt-check met een gerust hart tegemoet? Of moet je het “spel” slimmer gaan spelen? Nog beter opletten wat je eet, je trainingsmomenten beter inplannen, vroeger gaan slapen of vaker naar buiten gaan voor wat frisse lucht? Zorgt dat je scherp blijft en je energie op peil houdt!  VRIJSTELLING Heb je sociale verplichtingen waardoor je een groepsles moet missen? Zorg dan dat je je gemiste training op korte termijn compenseert. Want van uitstel komt vaak afstel.  WIE IS DE MOL? Bedenk dat ook jouw aanwezigheid binnen de groep van groot belang is. Te vaak niet op komen dagen werkt demotiverend voor de rest en kan gezien worden als een vorm van “mollen”  FIJNE WEEKEND!  #easyactive #biddinghuizen #wieisdemol #widm #moltalk #widm2018 #mol #mollen;instagram;
(src:instagram) extra:ispost;2018-07-13 21:41;https://instagram.com/p/BlLxZZehMDB/;+;post;;;moonsdoorsandwindows;0;0;51.516701;5.36667;Omdat ons Aarle zo mooi is #wanderlust #suprised #be_one_doorsandwindows #jj_doorsandwindows #jj_mobilephotography #tv_colors #tv_doorsandwindows #nothingisordinary_ #rainbow_wall #mooibrabant #pocket_collage #raw_dnw #raw_mobile #raw_colours #raw_collage #hollandinbeeld #holland_photolovers #super_holland #visitbrabant #world_doorsandwindows #thehub_doorsandwindows #pocket_colors #hiyapapayaphotoaday #doorsofdistinction #jj_simplethings #from_your_perspective #affair_weekly #laarbeek #thebest_doorsandwindows;instagram;
(src:instagram) extra:ispost;2017-11-07 10:00;https://instagram.com/p/BbMCrDcFDQY/;;post;4;10257;mojoconcerts;0;0;;;Taaaaake meeee, to the magic of the moment! Zorg ervoor dat je stembanden op 2 april in optimale conditie zijn, want dan mogen we keihard meezingen met de @scorpions in @ziggodome. De kaartverkoop start as. vrijdag om 10:00 uur. Voor meer info kijk je op mojo.nl/scorpions  Scorpions hebben eigenlijk geen introductie meer nodig. De Duitse rockers vlamden in de jaren ’70 met hun debuutplaat ‘Lonesome Crow’ de hardrockscene in en zijn er sindsdien niet meer uit weg te denken. Power ballads ‘Wind Of Change’ en ‘Still Loving You’ groeiden uit tot regelrechte klassiekers terwijl ze met knallers als ‘Rock You Like A Hurricane’ en ‘Dynamite’ liefhebber van het zwaardere gitaarwerk bekoren. #scorpions #ziggodome;instagram;
(src:instagram) extra:ispost;2017-11-13 13:47;https://instagram.com/p/Bbb5uNrDLk8/;;post;;423;smrwrkthm;0;0;51.981079;5.9067;30 November breken we de tent af met @gaps026 en @watermeloenarnhem Als je er bij wil zijn meld je dan even hier aan: www.go-britain.nl/launch en maak kans op verse patta's #squad #workthem #gobritain  #ukbass #grime #promo #reell #northface #carhartt #nike #nomodels #arnhem #sauce;instagram;
(src:instagram) extra:ispost;2017-11-21 14:10;https://instagram.com/p/Bbwiu5djmU7/;+;post;3;546;houtvanappel;0;0;;;De tas die elke oma wilt krijgen!  Prachtige vilten tas in 2 maten verkrijgbaar.  www.houtvanappel.nl  #houtvanappel #heerhugowaard #tassies #tas #tassen #mono #monochrome #zwartwitwonen #zwartwit #oma #grootmoeder #kleinkinderen #kinderen #liefsteoma #lief #cadeau #kadootje #vilt #viltentas #bag #moederdag #kerstmis #sinterklaas #sinterklaascadeau #winkelen #boodschappentas #handtas #handtassen;instagram;
(src:instagram) extra:ispost;2017-03-09 21:21;https://instagram.com/p/BRbjs5shn7R/;;post;3;252;arjan_merks;0;0;;;Toch droog op mijn werk! #rotterdam #euromast #maastunnel #wereldhavendagen #2015 #weer #stormy #weather #OnzeHaven;instagram;
(src:instagram) extra:ispost;2017-12-15 17:36;https://instagram.com/p/BcutVxNluio/;;post;;231;hoogste.tijd;0;0;51.438629;5.47617;🎄#gezelligheidkentgeentijd #hoogstetijd #kerstkerstkerst #sfeertje #eindje #vrijstraat38 #tripadvisor #netherlands #holland #eindhoven #eetcafehoogstetijd;instagram;
(src:instagram) extra:ispost;2017-08-28 10:47;https://instagram.com/p/BYVNA4ADffm/;;post;2;527;kahlo_on_my_mind;0;0;;;#aliceinwonderland #alice#darkalice #lisse #keukenhof #nederland #netherlands🇳🇱 #castlefest2017 #castlefest #dutch #karinbultjephotography;instagram;
(src:instagram) extra:ispost;2018-03-02 20:03;https://instagram.com/p/Bf1PYMjBoN0/;+;post;4;147;triathlonrosmalen;0;0;51.716667;5.366667;Na dagen van flinke vrieskou komt de temperatuur vanaf dit weekend weer boven 0°! ❄⛄ Ben jij daar blij mee, of vond je het trainen in de kou eigenlijk wel lekker?! 💪😎 Hoe dan ook, geniet van het weekend!! . . . . #kou #brr #trainen #triathlon #Rosmalen #triathlonrosmalen #denbosch #shertogenbosch #brabant #noordbrabant #triathlonnl #swimbikerun #zwemmen #wielrennen #hardlopen #swim #swimming #bicycling #running #3athlonlife #triatlon #triathlete #triatleet #sporten #sportief;instagram;
(src:instagram) extra:ispost;2018-03-02 17:12;https://instagram.com/p/Bf07yRjjfSf/;;post;3;621;vastgoed_aanbod;0;0;51.919998;4.489167;In Rotta Nova aan de Hoofdstraat te Rotterdam komen zo’n 250 tot 300 koop- en huurwoningen in twee torens, waarvan de hoogste zo’n 70 meter hoog is.  Realisatie: 2020. Locatie: Rotterdam Blaak naast de Markthal  #rotterdam #centrum #blaak #markthal #010 #ontwikkeling #projectontwikkeling #realestate #real #estate #new #building #appartment #livingroom #living #home #city #citylife #makelaar #nederland #europe;instagram;
(src:instagram) extra:ispost;2017-03-31 13:15;https://instagram.com/p/BSTOsTZFJW9/;;post;;150;lavoicekappers;0;0;;;Nieuw visitekaartje #schiedam #kapperszaak #kapper #barber #style #creative #omdathetkan #huisstijl #schiedam;instagram;
(src:instagram) extra:ispost;2017-11-11 18:33;https://instagram.com/p/BbXQ3pig8T3/;;post;;117;inekevanduinen;0;0;51.441841;5.47917;Langs de Dommel, Eindhoven . #dommel #dedommel #eindhoven #eindhovencity #eindhovencentrum #wandelen #wandeling #rivier #stadswandeling #stadswandelpark #stadswandelparkeindhoven #walking #citywalk #river #riverwalk #rivierwandeling #herfst #autumn #herfstkleuren #autumncolors;instagram;
(src:instagram) extra:ispost;2017-05-02 09:15;https://instagram.com/p/BTlMsW2AydL/;;post;;325;vandercaay;0;0;51.997089;4.219;Meer foto's van de 'Naaldwijk 1969' maquette. Deze maquette bouwde ik in de jaren 1997 tm 1999 ter ere van '800 jaar Naaldwijk'. De schaal is 1:160, ook wel bekend als schaal N.  More pictures from the 'Naaldwijk 1969' scale model. I built this scale model in the years 1997 until 1999 in honour of the celebration of '800 years Naaldwijk' The scale is 1/160th, also known as N Scale. #maquettebouw #maquette  #scalemodel #historischemaquette  #naaldwijk #naaldwijkwinkelrijk #historischarchiefwestland #cafedeslimmerick #bij5 #malkenhorstmakelaars #chezleon #nscale #1op160 #oudekerknaaldwijk #ouderaadhuisnaaldwijk #snackbarderaket  #instagood;instagram;
(src:instagram) extra:ispost;2018-08-22 08:15;https://instagram.com/p/BmxU_cKHPTc/;+;post;;;anouka_ttoo;0;0;51.5667;4.8;Verjaardagskadootje van mij voor mama 🖤😍 @jacquelineheuvelmans 🌿🍀 ..... DM VOOR AFSPRAKEN :) #tattoos #bloemen #klaver #flowers #luckyclover #wildflowers #ankletattoo #flowertattoos #tattoostagram #instatattoo #finelines #beautiful #cute #breda #noordbrabant #anouka_ttoo;instagram;
(src:instagram) extra:ispost;2017-10-21 13:39;https://instagram.com/p/BagjoUUH3PS/;;post;2;1034;happylifekerkrade;0;0;;;G-star core stretch shirt.  #scotch&soda #maisonscotch #gstar #diesel #replay #colourfulrebel #raw #deus #skunkfunk #anerkjendt #keylargo #circleoftrust #copa #heritage #zhrill #antonymorato #pearlyking #2ndone #wrangler #kerkrade #twinlife #goorinbros #charlies #gipsy #fashion #denim #herenmode #damesmode #industrieel;instagram;
(src:instagram) extra:ispost;2017-01-11 11:28;https://instagram.com/p/BPHugXig-qO/;;post;3;3393;eventimnl;0;0;;;Neonsplash komt terug naar Amsterdam! Na succesvolle edities in de Ziggo Dome, Heineken Music Hall en Amsterdam RAI vindt 's werelds grootste paint-party op 4 februari plaats in AFAS Live. Trek je witste outfit  vast uit de kast, want deze avond ga je naar huis in alle kleuren van de regenboog! Ook de line-up is bekend: Lucas & Steve, Cesqeaux, Sophie Francis, Bougenvilla, Mightyfools, DYNA en Jebroer – LET’S NEONSPLASH! Tickets zijn nu verkrijgbaar via www.eventim.nl/Neon.splash #neonsplash #dance #party #paint #hmh #heinekenmusichall #afaslive #amsterdam #eventimnl;instagram;
(src:instagram) extra:ispost;2017-10-29 20:46;https://instagram.com/p/Ba2Bq6ZlWnm/;+;post;;183;bridesandkaftans;0;0;;;Donna Luccy tassen 👜👛♥️ Haal nu je handtas met 15€ extra korting ♥️ bij @bridesandkaftans Ophalen en verzenden mogelijk. Binnen en buitenland 🌎🌍🌏✈️#handbag #handtas #handtasche #tas #bag #bags #luxury #luxuriousbags #amsterdam;instagram;
(src:instagram) extra:ispost;2017-04-03 22:01;https://instagram.com/p/BSb5PRVjvn6/;+;post;3;560;samanthavanviegen;0;0;51.943981;5.616035;Heerlijk gewandeld bij de Blaauwe Kamer! ☀️#blaauwekamer #wageningen #ig_discover_nature #buitengewoon_gld #gelderland #ig_discover_holland #nature #natureshots #naturelovers #nature_seekers #landschap #landscapephotography #landscape_captures #landschapsfotografie #landscapecaptures #voorjaar #spring #buitengewoon_gld;instagram;
(src:instagram) extra:ispost;2017-12-04 11:28;https://instagram.com/p/BcRtpFdhO8x/;;post;;155;pascalbos;0;0;51.88308;4.488252;Avondje top 1000 met Waylon in Rotterdam Ahoy. #top1000allertijden  #waylon #ahoy #ahoyrotterdam #top1000 #rotterdam;instagram;
(src:instagram) extra:ispost;2017-07-05 14:28;https://instagram.com/p/BWKjaiZghd3/;+;post;2;162;doluttik;0;0;51.649937;5.046302;Toen we in januari naar de efteling gingen en we nergens in een wachtrij hoefden te staan ☔️😌 #winterefteling #analoge #rolletjenupasontwikkeld;instagram;
(src:instagram) extra:ispost;2018-01-09 14:51;https://instagram.com/p/BduyWU4A7_5/;+;post;;486;dikuwas;0;0;52;4.666667;Vandaag prima bij @backwerk.zuidplein kunnen zitten met mijn coachingsklant. Zij moet meer naar buiten en onder de mensen komen zodat ze klaargestoomd kan worden voor de arbeidsmarkt.  #solliciteren #jobcoach #werkfit #loopbaancoach #makeadifference;instagram;
(src:instagram) extra:ispost;2018-01-30 23:53;https://instagram.com/p/Bel1DAOAvr_/;+;post;;646;kate.nesterovich;0;0;51.916698;4.5;Кажется Роттердам уже стал как-то роднее💙 . . . #rotterdam010 #rotterdam #rotterday #iloverotterdam #eveninginrotterdam #sunset #cityview #sunsetinrotterdam;instagram;
(src:instagram) extra:ispost;2018-02-13 09:24;https://instagram.com/p/BfIUxDWjV10/;;post;4;850;popoarnhem;0;0;;;Monday! Time to reflect! Hoe was jouw weekend? 📸 @tubeguy #repost #popo #arnhem #maandag;instagram;
(src:instagram) extra:ispost;2017-08-13 19:33;https://instagram.com/p/BXvhVK1j_Mw/;;post;;137;diemsemeid;0;0;51.700001;5.316667;Na middag terras met de baas, Marnix en @martine_heijmen eindelijk even rennen! #pup #citadel #denbosch;instagram;
(src:instagram) extra:ispost;2017-02-14 15:48;https://instagram.com/p/BQfvUSvgFCl/;+;post;;1331;bnicepoetry;0;0;51.922859;4.47847;BIJ 0 BEGONNEN  1 zijn wij samen,  2 harten bonzen voor elkaar. 3 keren raden wat ik vandaag ga vragen... 4 jij deze dag met mij?  Na 5 uur kunnen wij afspreken.  Rond 6en gaan we uiteten.  Daarna breng ik je naar de 7e hemel. Ik zal jou in 8 nemen.. 9 Madeliefjes voor mijn Liefje.  En de 10de bloem ben ik.  De rode roos in jouw leven.  Jij hebt mij 'Rust In Liefde' gegeven. 👑  Happy Valentine's Day Everybody ! SPREAD L❤VE  #bnicepoetry #valentijnsdag #liefdeis #liefde #rode #rozen #cadeau #relatie #hartje #hart #verliefd #samen #ikhouvanjou #gedicht #vrouw #en #man #tekst #10 #cijfers #letters #elkedag #love #bloem #rotterdam #nederland #iedereen #1love #chocolade #❤;instagram;
(src:instagram) extra:ispost;2017-05-05 15:02;https://instagram.com/p/BTtiuytldSY/;+;post;2;15;atlasbrocante;0;0;;;Stevige vakkenbak in goede staat €22,50.  Ophalen in Maastricht of verzenden via PostNL. Vragen of kopen? Reageer hieronder of stuur een privéberichtje.;instagram;
(src:instagram) extra:ispost;2018-07-25 18:38;https://instagram.com/p/BlqWAUZBnyq/;+;post;;;vrijwilligerswerkzoetermeer;0;0;;;Op en top positief. Zo fijn als je zo in het leven staat / kunt staan. Lees het verhaal van vrijwilliger Tanja in de juli editie van het vrijwilligersjournaal: www.zosamen.nl/vrijwilligersjournaal  #positief #positiefdenken #vrijwilligerswerk #vrijwilliger #vrijwilligers  #revalidatie #opgewekt #ambassadeur #Zoetermeer #reintegratie;instagram;
(src:instagram) extra:ispost;2017-04-15 12:43;https://instagram.com/p/BS5y-JsABgT/;+;post;;413;afcajaxforever;0;0;;;"Ajax-talent roemt breedte van selectie: ‘Daar ben ik een voorbeeld van’  Donny van de Beek speelde donderdagavond een uitstekende wedstrijd in de Europa League tegen Schalke 04. De negentienjarige middenvelder startte vanuit de basis door een schorsing van Lasse Schöne. Het Ajax-talent zal naar alle waarschijnlijkheid zondag tegen sc Heerenveen weer plaats moeten nemen op de bank. Van de Beek beseft dat hij geduld moet hebben.  Van de Beek was nadrukkelijk aanwezig tegen Schalke en kreeg zelfs een plek in het UEFA Team van de Week. ""Als je dit soort fantastische avonden beleeft, wil je natuurlijk alles spelen. Maar de kans is groot dat ik er tegen Heerenveen weer naast sta”, legt hij uit in De Telegraaf. “Dat is lastig, maar even geduld nog. Ajax heeft gezegd dat mijn kansen vanzelf komen. De breedte bepaalt de kracht van een selectie. Ik moet zorgen dat ik daar – net als een aantal anderen – een goed voorbeeld van ben."" De talentvolle Ajacied speelde misschien wel zijn beste wedstrijd in het eerste van Ajax. ""Het was niet makkelijk om Lasse te vervangen, want iedereen weet dat hij een heel belangrijke speler is. Maar ik denk dat ik het prima heb gedaan. Alleen zat het met mijn schoten net niet mee”, klinkt het. ""Het was helemaal niet raar geweest als we hier met een 4-0 of 5-0 overwinning van het veld waren gestapt. Dat hebben we tegen Feyenoord ook gehad, dus dat is wel een puntje waaraan we moeten werken."" Bron: Voetbalzone  #Ajax #afca #afcajax‬ #wijzijnajax‬ #wzawzdb #mijnideaal #UEL #EL #EuropaLeague #Eredivisie #AJAsch #DonnyvandeBeek #VandeBeek";instagram;
(src:instagram) extra:ispost;2017-12-05 15:00;https://instagram.com/p/BcUrlOGlXXG/;+;post;2;1420;madurodam;0;0;;;Hoor wie klopt daar kinderen...🎵 Krijg jij vanavond ook cadeautjes? Fijne Pakjesavond! 🎁 #madurodam #pakjesavond #Sinterklaas #uitjemetkids #dagjeuit #denhaag #thehaguetogo #thisisthehague #miniatuur;instagram;
(src:instagram) extra:ispost;2017-10-25 13:43;https://instagram.com/p/Baq3Pt3gGFJ/;;post;6;259;larsbotzen;0;0;52.383808;4.90227;Op avontuur tijdens ADE✈️ #rave #ade #amsterdam #mosaic #afterlife #intercell;instagram;
(src:instagram) extra:ispost;2017-07-23 17:45;https://instagram.com/p/BW5QQPzFo7D/;;post;;838;ronnieseventyonetattoo;0;0;52.216702;6.9;#tatted #tattoo #tattedup #onceyougoblackyounevergoback #ink #inked #inkedup #twente #enschede #netherlands #instafamous #instatattoo #silverbackink #cheyenneprofessionaltattooequipment #blackworktattoo #japanesetattoo #fun;instagram;
(src:instagram) extra:ispost;2017-11-17 00:08;https://instagram.com/p/BbkvKcUBtg4/;;post;;1347;maxgoud;0;0;51.923809;4.49399;@frameddiamonds #love #it @maxgoud @juwelierjansen.nl #rotterdam #diamonds #new #framed #frameddiamonds #goudsesingel #schmuck #gold;instagram;
(src:instagram) extra:ispost;2017-09-01 16:13;https://instagram.com/p/BYgFe0LgTSc/;+;post;;127;alexandra_juseirov;0;0;51.893242;4.353153;Weekend adventure #lettheweekendbegin #familyweekend #firsttime #onboard #wiggelwiggel #startwithacoffee #thenwine #rotterdam #rotterdamdocks #rotterdamharbour #riverboat #smallboat #boat #❤️;instagram;
(src:instagram) extra:ispost;2018-01-23 15:48;https://instagram.com/p/BeS8AP_FSOL/;+;post;3;937;debuurtboer;0;0;52.356812;4.91105;Bakken zoals de echte bakker! Gisteren kregen we een kijkje achter de schermen bij een van onze favoriete bakkers @hartogs_volkorenbrood Heel veel dank Fred en Corné voor de ontzettend leuke en leerzame avond! . . . . . . . . #bakker #brood #ambachtelijk #🍞 #bread #bakery #behindthescenes #baking #volkoren #wholewheat #fresh #amsterdam #lunch #vers #freshbread #versbrood #gezond #healthy #delicious #bakken #broodbakken #bakingbread;instagram;
(src:instagram) extra:ispost;2018-01-06 17:48;https://instagram.com/p/BdnYPBBls2Q/;;post;7;3386;lotte_wolf_wine;0;0;52.033298;4.43333;‘When I get older I get smaller. I see other things in life I didn’t see before. Other points of view. I see outside myself more’ Neil Young #myhero #family #dad #backintime #walking #instafamily #pictures #goodtime #gameoftones #vlieland #nofilter;instagram;
(src:instagram) extra:ispost;2017-03-30 07:27;https://instagram.com/p/BSQCJM3ga6l/;+;post;3;138;oliebijco;0;0;;;Goede morgen zaandam. Ook zin in een lekkere pasta vanavond? Kom dan even langs op de markt. Oliebijco heeft vandaag verse ravioli: pompoen salie pecorino, ricotta spinazie en paddestoel eekhoorntjesbrood. Natuurlijk hebben wij ook heerlijke olijfolie, azijnen en delicatessen. #oliebijco  #zaandam #zaanstad #healthyfood #healtylife #healthylunch #fitfood #foodie #food #healthy #gezond #gezondeten #gezonderecepten #studiotouhé #versepasta #lekkereten #olijfolie #azijn #delacatessen #delicious #lunch #diner;instagram;
(src:instagram) extra:ispost;2017-08-17 00:38;https://instagram.com/p/BX3yhccBTUj/;;post;;11;jolie_natalie;0;0;;;#holland #madurodam;instagram;
(src:instagram) extra:ispost;2018-02-28 22:36;https://instagram.com/p/BfwXH-4F47F/;;post;6;2059;boswachtertim;0;0;52.316666;5.55;Off to work⛸ But first, a little stop, for a cheese sandwich at the windmill.  #nbc #catiecouric #dutch #work #iceskating #ice # #amsterdam #cheese #tulips #mills;instagram;
